year,title,lb_rating,tmdb_rating,genres,runtime_min,budget,revenue,original_language,production_companies,imdb_id,tmdb_id,original_title,tmdb_popularity,vote_count,release_date,overview,production_countries,status,tagline,profit
2012,Sadako 3D,2.0,5.2,Horror,96,,20335408.0,ja,KADOKAWA,tt1844025,140441,貞子3D,4.6128,98,2012-05-12,"Akane is a high school teacher who hears a rumor from her students that there is actual footage on the Internet of someone's suicide. The footage is said to drive anyone who sees it to also commit suicide. Akane does not believe the rumor at first, but when one of her female students dies after viewing the footage, she and her boyfriend Takanori are fatefully drawn into the horror that has been created by the man who appears in the suicide footage, Kashiwada. Kashiwada's intention is to create chaos in the world by bringing back Sadako and the power of her curse. Now Akane has to fight against Sadako and Kashiwada to save the lives of herself and Takanori.",Japan,Released,Terror goes viral,
2012,The Concubine,2.86,5.833,Drama,122,,16465764.0,ko,"Lotte Entertainment, HwangKiSung Films, My Way Film Company",tt2544120,122126,후궁: 제왕의 첩,4.554,108,2012-06-06,"Living a torturous life of poverty and barely able to survive, Hwa-yeon decides to offer herself as one of the king’s concubines. Once inside the royal palace, two men are immediately seized by the woman - the Grand Prince Seong-won, a megalomaniacal ruler drunk with power and lust, and Kwon-yoo, who has everything to lose if his desire for Hwa-yeon is exposed.","South Korea, Hong Kong",Released,The one the king couldn't have.,
2012,One Piece Film: Z,3.64,7.495,"Animation, Fantasy, Action, Adventure",108,,74223861.0,ja,"Toei Animation, Yasahi-Mation Productions, Toei Company, Fuji Television Network, Shueisha, Bandai",tt2375379,176983,ONE PIECE FILM Z,4.49,550,2012-12-15,"Zephyr, now known as Z, rides the seas with only one goal: Destroy all pirates and their dreams at becoming King of Pirates. When Luffy and his crew encounter him at sea, not only are they utterly defeated by the man with an arm made of Seastone, Nami, Robin, and Chopper are turned 10 years younger due to Z's minion Ain. Luffy is so determined to win against him that he does not even notice Z's master plan that could sacrifice thousands of lives.",Japan,Released,The most wanted pirate in history... is about to save the world!,
2012,Space Cop Gavan The Movie,3.31,6.6,"Action, Adventure, Science Fiction",83,,,ja,"TV Asahi, Nippon Columbia, Kinoshita Komuten, Toei Company, Bandai Visual",tt2278398,168608,宇宙刑事ギャバンTHE MOVIE,4.1969,7,2012-10-20,"Fifteen years ago, three childhood friends, Geki, Sherry and Okuma, were star-gazing and became inspired to go into space. As adults, Geki and Okuma join a mission to Mars, but their space shuttle goes missing before they could reach their destination. A year later, a monster attacks and a mysterious silver-colored warrior appears.",Japan,Released,"Jouchaku, you who inherit the silver spirit―― when the galaxy is in danger, the Space Sheriff will rise up.",
2013,Snowpiercer,3.67,6.9,"Action, Science Fiction, Drama",127,39200000.0,86758912.0,ko,"Opus Pictures, Moho Film, CJ Entertainment, Union Investment Partners",tt1706620,110415,설국열차,13.7375,10224,2013-08-01,"In a future where a failed global-warming experiment kills off most life on the planet, a class system evolves aboard the Snowpiercer; a train that travels around the globe via a perpetual-motion engine.",South Korea,Released,Fight your way to the front.,47558912.0
2013,Love Lesson,2.8,6.8,"Romance, Drama, Comedy",80,,,ko,Shakabuku Films,tt3985604,286687,화려한 외출,5.9699,42,2013-12-05,"Korea's most popular song writer Hee-soo runs into a nineteen-year-old boy in the elevator. Hee-soo is inspired by a new song watching him shake at her figure. She starts to tell him about women under the excuse that she's teaching him music. They fall for each other but things get complicated when her life teacher, Joon-ho who taught her about life and music comes back.",South Korea,Released,Every song needs inspiration,
2013,Dragon Ball Z: Battle of Gods,3.33,6.808,"Animation, Action, Science Fiction",85,,50461371.0,ja,"Bandai Namco Games, Toei Animation, Fuji Television Network, Shueisha, Toei Company, Fox International Productions Japan, Bandai",tt2263944,126963,ドラゴンボールZ 神と神,5.1936,1614,2013-03-30,"The events of Battle of Gods take place some years after the battle with Majin Buu, which determined the fate of the entire universe. After awakening from a long slumber, Beerus, the God of Destruction is visited by Whis, his attendant and learns that the galactic overlord Frieza has been defeated by a Super Saiyan from the North Quadrant of the universe named Goku, who is also a former student of the North Kai. Ecstatic over the new challenge, Goku ignores King Kai's advice and battles Beerus, but he is easily overwhelmed and defeated. Beerus leaves, but his eerie remark of ""Is there nobody on Earth more worthy to destroy?"" lingers on. Now it is up to the heroes to stop the God of Destruction before all is lost.",Japan,Released,Be there when a hero becomes a god.,
2013,Miracle in Cell No. 7,4.04,7.881,"Drama, Comedy",128,,80300000.0,ko,"Next Entertainment World, Fineworks",tt2659414,158445,7번방의 선물,5.1069,484,2013-01-23,A story about a mentally ill man wrongfully imprisoned for murder and his relationship with his 6 year old daughter.,South Korea,Released,"If caught, they're all doomed!",
2013,New World,3.82,7.42,"Thriller, Crime, Drama",134,,,ko,"Sanai Pictures, Peppermint & Company, Daemyung Culture Factory, Next Entertainment World, kth, Finecut",tt2625030,165213,신세계,4.8116,518,2013-02-21,An undercover cop has his loyalties tested when the boss of the corporate gang he's spent years infiltrating dies.,South Korea,Released,Three Men. Three Ways. To A Different World.,
2013,R100,3.24,5.712,"Comedy, Drama",100,5500000.0,,ja,"Yoshimoto Kogyo, Warner Bros. Pictures",tt2914838,193722,R100,4.7518,99,2013-10-05,Ruthless dominatrixes pursue a mild-mannered salesman who wants to get out of his unbreakable contract with a secret bondage club.,Japan,Released,M For Father,
2013,The Wind Rises,4.12,7.8,"Drama, Animation, Romance, War, History",126,30000000.0,117932401.0,ja,"Studio Ghibli, Nippon Television Network Corporation, dentsu, Hakuhodo DY Media Partners, The Walt Disney Company (Japan), d-rights, TOHO",tt2013293,149870,風立ちぬ,4.6455,3286,2013-07-20,"A lifelong love of flight inspires Japanese aviation engineer Jiro Horikoshi, whose storied career includes the creation of the A-6M World War II fighter plane.",Japan,Released,We must live.,87932401.0
2013,Sadako 3D 2,2.06,4.733,Horror,96,,8385405.0,ja,"KADOKAWA, TFC",tt2440362,257527,貞子3D2,4.5384,60,2013-08-30,"Five years have passed since the events of Sadako 3D. Akane is pregnant with a child with her boyfriend Takenori. However, Akane dies after giving birth to her daughter. When Takenori's sister Fuko takes up the task of caring for Akane's daughter, the infamous cursed video resurfaces. During her investigation, Fuko learns about the legend of Sadako's daughter...",Japan,Released,The girl is born.,
2014,Sekaiichi Hatsukoi Movie,3.41,6.7,"Animation, Romance, Drama, Comedy",50,,,ja,Studio Deen,tt3880898,448441,劇場版 世界一初恋 -横澤隆史の場合-,12.6807,31,2014-03-15,"Yokozawa meets a man (Kirishima) and his life is turned around. Kirishima starts to blackmail and tease Yokozawa, but Kirishima might actually be trying to help him recover from an emotional period of his life in the process.",Japan,Released,,
2014,Obsessed,2.55,6.647,Drama,132,,,ko,"Next Entertainment World, Finecut, Iron Pack",tt3303730,269955,인간중독,11.762,78,2014-05-14,"A secret, passionate affair happens in the summer of 1969 between Colonel Jin Pyeong, trapped in a loveless marriage with Soo Jin, and Jong Ga Heun, the Chinese-Korean wife of Captain Kyung Woo Jin.",South Korea,Released,"If i cannot see you, i can't even breathe…",
